Day,Daily Discharge (m3/s),Daily SSC (mg/L),Upper SSC bound (+1SD),Lower SSC bound (-1SD),Ave fraction fines (based on two turbidimeters),Daily Suspended-Sediment Load (tonnes),Daily SS Load of fines (tonnes),Daily SS Load of sand (tonnes),Remarks,Daily Total gauged > 2-mm bedload (tonnes),Daily gauged bedload for 2-16mm particles (tonnes ),Daily gauged bedload for >16mm particles (tonnes ),Estimated daily ungauged bedload (tonnes),Total sediment discharge (tonnes),Release period,Project year
03/08/2016,87.42126538,115.9894908,147.1697804,91.41524801,0.671823356,879.9,591,288.9,NA,NA,NA,NA,NA,879.9,NA ,proj year 5
06/05/2013,87.8,1204.3,1770.3,638.3,0.639,9137.1,5842.7,3294.3,NA,7588.1,6068.71,1519.36,-4542,12183,Lake Mills release,proj year 2
07/15/2012,88,368.6,541.9,195.4,0.699,2803.5,1960.3,843.2,NA,NA,NA,NA,495,3298,summer 1,proj year 1
03/14/2016,88.0182366,153.4871946,194.7476152,120.968459,0.666895821,500,300,200,NA,NA,NA,NA,NA,500,NA ,proj year 5
06/03/2012,88.3,398.6,585.9,211.2,0.691,3040.1,2099.9,940.2,NA,NA,NA,NA,536,3577,summer 1,proj year 1
01/27/2016,88.65370151,524.7553289,653.817977,421.169446,0.578635089,4124.2,2388.3,1735.9,NA,NA,NA,NA,NA,4124.2,NA ,proj year 5
05/23/2012,88.8,723.7,1063.8,383.5,0.634,5552.7,3519.9,2032.8,NA,NA,NA,NA,980,6533,summer 1,proj year 1
07/02/2013,89.1,3876.7,5698.7,2054.6,0.547,29844.2,16329.8,13514.4,NA,3796.3,3036.18,760.14,6152,39792,Lake Mills release,proj year 2
03/13/2016,89.76912983,NA,NA,NA,NA,1000,600,400,Estimated,NA,NA,NA,NA,1000,NA ,proj year 5
05/15/2012,90.4,768,1129,407,0.633,5999.5,3799.9,2199.6,NA,NA,NA,NA,1059,7058,summer 1,proj year 1
12/23/2014,90.67175548,2124.31219,2419.459413,1865.169655,0.588359236,18072.6,10680.1,7392.5,NA,530.2147962,405.6143191,124.6004771,5493.985204,24096.8,NA ,proj year 4
05/17/2012,91,507,745.3,268.7,0.664,3985.3,2644.6,1340.7,NA,NA,NA,NA,703,4689,summer 1,proj year 1
07/13/2012,91,564.7,830.1,299.3,0.661,4440.1,2935,1505.1,NA,NA,NA,NA,784,5224,summer 1,proj year 1
12/14/2015,91.05199187,801.6852667,998.8583448,643.4338463,0.58397808,6345.9,3706.4,2639.5,NA,NA,NA,NA,NA,6345.9,NA ,proj year 5
01/06/2015,91.10945502,2121.141283,2415.847948,1862.385564,0.587368798,17112.9,10064.6,7048.3,NA,2526.154825,1932.508441,593.6463838,3178.145175,22817.2,NA ,proj year 4
02/06/2016,91.51481155,294.8454502,374.1057907,232.3776902,0.631202064,2344.6,1475.6,869,NA,NA,NA,NA,NA,2344.6,NA ,proj year 5
06/06/2013,91.6,1961.4,2883.3,1039.6,0.593,15528.8,9202,6326.8,NA,12886,10305.84,2580.17,-7710,20705,Lake Mills release,proj year 2
02/01/2016,91.61393269,374.8474582,475.6139348,295.4299835,0.573440912,2976.7,1707.1,1269.6,NA,NA,NA,NA,NA,2976.7,NA ,proj year 5
06/18/2012,91.9,352.6,518.3,186.9,0.702,2800.9,1966,834.9,NA,NA,NA,NA,494,3295,summer 1,proj year 1
07/10/2012,92,391.6,575.6,207.5,0.703,3112.5,2189.4,923,NA,NA,NA,NA,549,3662,summer 1,proj year 1
05/15/2014,92.20612548,987.1778669,1124.33417,866.753112,0.563739736,7875.4,4440,3435.4,NA,3409.238435,2608.067403,801.1710323,-784.1051019,10500.53333,NA ,proj year 3
11/05/2014,92.45962435,1856.283757,2114.191705,1629.83772,0.582945639,14907,8692.5,6214.5,NA,4086.660933,3126.295614,960.3653194,882.3390665,19876,NA ,proj year 4
01/25/2012,92.6,289.6,425.7,153.5,0.723,2316,1674.7,641.2,NA,NA,NA,NA,409,2725,early removal,proj year 1
05/16/2014,92.63560238,1311.252039,1493.434489,1151.293828,0.572852421,10708.9,6141.7,4567.2,NA,4119.573821,3151.473973,968.099848,-549.9404881,14278.53333,NA ,proj year 3
03/02/2016,92.70062536,200.6450521,254.5824458,158.1351644,0.661553563,1644.5,1087.2,557.3,NA,NA,NA,NA,NA,1644.5,NA ,proj year 5
03/20/2013,92.9,8910.3,13098.1,4722.4,0.512,71499.9,36623.6,34876.4,NA,2238.2,1887.25,350.96,21595,95333,Lake Mills release,proj year 2
01/24/2015,93.51522712,1070.00865,1218.673279,939.4794582,0.566028484,8684.5,4916.8,3767.7,NA,2145.221177,1641.094201,504.1269767,749.6121559,11579.33333,NA ,proj year 4
10/01/2013,93.77128445,3969.926705,4521.499516,3485.639662,0.606842169,32515.4,19743.6,12771.8,NA,2597.446167,1987.046318,610.3998493,8241.020499,43353.86667,NA ,proj year 3
12/24/2014,93.85664151,2536.289597,2888.676048,2226.890386,0.592864724,20867.9,12381.3,8486.6,NA,734.7187583,562.0598501,172.6589082,6221.247908,27823.86667,NA ,proj year 4
11/29/2011,93.9,466,685,247,0.716,3781.6,2706.8,1074.8,NA,NA,NA,NA,667,4449,early removal,proj year 1
01/04/2012,94.2,299.9,440.8,158.9,0.766,2441.9,1870.9,571,NA,NA,NA,NA,431,2873,early removal,proj year 1
02/10/2015,94.3890585,1702.350016,1938.870751,1494.682188,0.580310535,13996.6,8125.9,5870.7,NA,2743.984001,2099.14776,644.8362401,1921.549333,18662.13333,NA ,proj year 4
02/20/2016,94.43281168,292.8210553,371.537198,230.7821959,0.6470079,2400.4,1551.6,848.8,NA,NA,NA,NA,NA,2400.4,NA ,proj year 5
12/04/2015,94.50986814,2440.795522,3041.104878,1958.986296,0.600019295,21007.6,12621.6,8386,NA,NA,NA,NA,NA,21007.6,NA ,proj year 5
11/29/2012,94.8,9847.7,14476.1,5219.3,0.492,80642.3,39642.7,40999.7,NA,1311.3,1123.98,187.33,25569,107523,Lake Mills release,proj year 2
03/19/2014,95.1818912,2229.584799,2539.358365,1957.600173,0.588735807,18358.1,10808.8,7549.3,NA,427.4734753,327.0172086,100.4562667,5691.893191,24477.46667,NA ,proj year 3
10/23/2014,95.78113745,7881.577456,8976.626346,6920.11239,0.629448407,65843.7,41467,24376.7,NA,6897.399995,5276.510996,1620.888999,15050.50001,87791.6,NA ,proj year 4
12/08/2012,95.8,4050,5953.4,2146.5,0.528,33510.4,17687.5,15822.9,NA,2810.2,2509.15,301.1,8360,44681,Lake Mills release,proj year 2
12/28/2011,95.9,647.6,952,343.3,0.716,5364.4,3839.1,1525.2,NA,NA,NA,NA,947,6311,early removal,proj year 1
03/04/2016,95.95561925,164.7715321,209.0654078,129.8620277,0.665549107,1370.1,911.8,458.3,NA,NA,NA,NA,NA,1370.1,NA ,proj year 5
05/24/2014,96.23808022,1775.987873,2022.739689,1559.337043,0.582269435,15190.9,8859.6,6331.3,NA,4769.936346,3649.001305,1120.935041,293.6969873,20254.53333,NA ,proj year 3
03/13/2014,96.69599696,3283.011378,3739.145697,2882.520389,0.600774006,27432.8,16481.1,10951.7,NA,632.9863538,484.2345606,148.7517931,8511.280313,36577.06667,NA ,proj year 3
04/05/2013,97.2,10295.7,15134.7,5456.7,0.509,86464.7,44004.4,42460.3,NA,2988.7,2374.58,614.12,25833,115286,Lake Mills release,proj year 2
10/30/2014,97.21835769,2787.430461,3174.709866,2447.394849,0.597022282,26440,15897.9,10542.1,NA,7382.333564,5647.485176,1734.848388,1430.999769,35253.33333,NA ,proj year 4
03/12/2016,97.41636446,NA,NA,NA,NA,2000,1000,1000,Estimated,NA,NA,NA,NA,2000,NA ,proj year 5
11/23/2012,97.7,4581.3,6734.6,2428.1,0.489,38678.1,18927.8,19750.3,NA,1443,1236.82,206.14,11450,51571,Lake Mills release,proj year 2
05/23/2014,98.26046769,829.4907864,944.7383963,728.3021071,0.561330461,7499.8,4224.5,3275.3,NA,5944.745426,4547.730251,1397.015175,-3444.812093,9999.733333,NA ,proj year 3
05/16/2012,98.4,689.1,1013,365.2,0.637,5858.1,3732.7,2125.5,NA,NA,NA,NA,1034,6892,summer 1,proj year 1
11/21/2012,98.6,5924.2,8708.6,3139.8,0.509,50458.7,25694.9,24763.8,NA,973,834.01,139,15847,67278,Lake Mills release,proj year 2
12/14/2014,98.93945963,2496.054977,2842.851319,2191.563944,0.592255652,21561.3,12776.9,8784.4,NA,2070.921955,1584.255296,486.6666594,5116.178045,28748.4,NA ,proj year 4
12/30/2011,99.3,928,1364.2,491.9,0.617,7961.7,4913.4,3048.3,NA,NA,NA,NA,1405,9367,early removal,proj year 1
03/03/2016,99.66751291,212.437737,269.5452397,167.429379,0.66104072,1834.9,1212.8,622.1,NA,NA,NA,NA,NA,1834.9,NA ,proj year 5
03/13/2013,99.8,9816.8,14430.7,5202.9,0.512,84616,43311.2,41304.8,NA,2865.7,2416.32,449.35,25340,112821,Lake Mills release,proj year 2
02/19/2016,100.7803875,337.0336967,427.6350796,265.6276768,0.619610566,2931.2,1815.2,1116,NA,NA,NA,NA,NA,2931.2,NA ,proj year 5
12/12/2015,100.8341418,1395.088238,1738.207731,1119.699997,0.591795396,12180.2,7208.6,4971.6,NA,NA,NA,NA,NA,12180.2,NA ,proj year 5
01/06/2012,101.2,507.8,746.4,269.1,0.704,4437.7,3125,1312.6,NA,NA,NA,NA,783,5221,early removal,proj year 1
03/07/2016,101.4317463,179.4331053,227.6683044,141.4173104,0.663929041,1583.1,1050.9,532.2,NA,NA,NA,NA,NA,1583.1,NA ,proj year 5
01/30/2012,101.5,371,545.4,196.6,0.695,3253.1,2260.5,992.6,NA,NA,NA,NA,574,3827,early removal,proj year 1
05/07/2013,101.7,8553.4,12573.4,4533.3,0.514,75123.4,38628.2,36495.2,NA,2864.7,2102.7,762,22176,100165,Lake Mills release,proj year 2
03/18/2014,102.0353876,2903.752712,3307.193673,2549.527075,0.597131636,25723.9,15364.6,10359.3,NA,426.0901967,325.9590005,100.1311962,8148.543137,34298.53333,NA ,proj year 3
05/14/2013,102.2,7512.9,11044,3981.8,0.525,66338.6,34824.6,31514,NA,5340.2,3919.68,1420.47,16773,88451,Lake Mills release,proj year 2
02/14/2016,102.5742676,330.3514975,419.156572,260.3612092,0.608439371,2926.6,1779.5,1147.1,NA,NA,NA,NA,NA,2926.6,NA ,proj year 5
03/12/2014,103.0725834,4044.8518,4606.834538,3551.424726,0.607446052,36085.5,21922,14163.5,NA,1005.989012,769.5815944,236.4074179,11022.51099,48114,NA ,proj year 3
03/15/2014,103.2926957,2960.207498,3371.492162,2599.095003,0.59764394,26671.6,15949.4,10722.2,NA,1419.944041,1086.257192,333.6868497,7470.589292,35562.13333,NA ,proj year 3
02/05/2015,103.695022,1378.724043,1570.280904,1210.534996,0.592129546,17944.1,10629.4,7314.7,NA,3254.077102,2489.368983,764.708119,2727.289565,23925.46667,NA ,proj year 4
04/24/2012,103.8,4602.8,6766.1,2439.5,0.53,41289.3,21903.1,19386.1,NA,NA,NA,NA,7286,48576,Lake Aldwell release,proj year 1
06/01/2012,104.4,581.8,855.3,308.4,0.664,5246.1,3482.8,1763.2,NA,NA,NA,NA,926,6172,summer 1,proj year 1
05/09/2013,104.4,8572.2,12601.2,4543.3,0.511,77353.3,39532.1,37821.2,NA,5016.9,3682.45,1334.49,20768,103138,Lake Mills release,proj year 2
05/10/2013,105,8097.8,11903.8,4291.8,0.518,73489.3,38086.2,35403.1,NA,5823.5,4274.43,1549.02,18673,97986,Lake Mills release,proj year 2
05/08/2013,105.7,7745.6,11386.1,4105.2,0.515,70749.8,36432.1,34317.8,NA,3848.1,2824.48,1023.57,19735,94333,Lake Mills release,proj year 2
01/31/2016,105.8673008,495.6828392,617.5951597,397.8358204,0.577319897,4555.4,2630.2,1925.2,NA,NA,NA,NA,NA,4555.4,NA ,proj year 5
11/15/2015,106.6168152,1596.842845,1989.583529,1281.62856,0.593832205,14945.8,8878.6,6067.2,NA,NA,NA,NA,NA,14945.8,NA ,proj year 5
12/07/2012,107.3,4435.5,6520.2,2350.8,0.52,41101.3,21380.3,19721,NA,2677.8,2390.89,286.91,11023,54802,Lake Mills release,proj year 2
03/14/2014,107.3247526,3322.69169,3784.339103,2917.360143,0.601250386,31037.5,18668.5,12369,NA,992.814291,759.5029326,233.3113584,9353.019042,41383.33333,NA ,proj year 3
10/29/2014,107.7003163,3490.166875,3975.082919,3064.405212,0.602934588,32965.6,19892.3,13073.3,NA,7891.315819,6036.856602,1854.459218,3097.217514,43954.13333,NA ,proj year 4
04/27/2012,108,3555.7,5226.9,1884.5,0.508,33191.2,16860.9,16330.4,NA,NA,NA,NA,5857,39049,Lake Aldwell release,proj year 1
10/31/2012,109.2,8592.5,12631,4554,0.496,81087.4,40188.4,40899,NA,1585,1353.49,231.48,25444,108117,Lake Mills release,proj year 2
11/01/2012,109.3,8527.1,12534.9,4519.4,0.496,80513.6,39904,40609.7,NA,1418.2,1215.62,202.6,25420,107352,Lake Mills release,proj year 2
04/06/2013,109.3,8376.8,12314,4439.7,0.517,79103,40905.8,38197.2,NA,5265,4183.12,1081.84,21103,105471,Lake Mills release,proj year 2
05/22/2012,109.6,1067.6,1569.4,565.8,0.605,10111.9,6113.4,3998.5,NA,NA,NA,NA,1784,11896,summer 1,proj year 1
12/13/2015,109.7843216,1108.696807,1381.378833,889.8417881,0.588420497,10517.8,6188.9,4328.9,NA,NA,NA,NA,NA,10517.8,NA ,proj year 5
06/02/2012,109.8,586.9,862.8,311.1,0.652,5565.6,3630.3,1935.3,NA,NA,NA,NA,982,6548,summer 1,proj year 1
05/11/2013,110.6,6998.6,10288,3709.3,0.527,66906.3,35234,31672.3,NA,6554.1,4810.7,1743.36,15748,89208,Lake Mills release,proj year 2
02/13/2016,110.9445864,408.1850386,517.913322,321.7044603,0.575641459,3950,2274,1676,NA,NA,NA,NA,NA,3950,NA ,proj year 5
11/24/2011,111.7,935.4,1375,495.8,0.675,9025.5,6088.3,2937.3,NA,NA,NA,NA,1593,10618,early removal,proj year 1
06/17/2012,111.9,452.4,665,239.8,0.676,4374.3,2956.9,1417.4,NA,NA,NA,NA,772,5146,summer 1,proj year 1
03/06/2016,113.1643985,259.8445163,329.6959073,204.7922681,0.656508757,2545.8,1671.2,874.6,NA,NA,NA,NA,NA,2545.8,NA ,proj year 5
03/11/2016,113.4845618,NA,NA,NA,NA,5000,3000,2000,Estimated,NA,NA,NA,NA,5000,NA ,proj year 5
12/06/2012,113.7,5252.3,7720.8,2783.7,0.511,51588.7,26348.1,25240.6,NA,3135.9,2799.91,335.99,14060,68785,Lake Mills release,proj year 2
02/18/2016,113.9972116,348.6503081,442.3744679,274.7831218,0.573535144,3461.9,1985.7,1476.2,NA,NA,NA,NA,NA,3461.9,NA ,proj year 5
03/11/2014,114.3816861,5023.802606,5721.798597,4410.954388,0.614417345,49736.7,30561.9,19174.8,NA,2083.001182,1593.495905,489.5052779,14495.89882,66315.6,NA ,proj year 3
11/07/2014,115.0941184,1448.149834,1649.35256,1271.49161,0.575782439,14852.5,8566.1,6286.4,NA,6020.193913,4605.448344,1414.74557,-1069.36058,19803.33333,NA ,proj year 4
10/31/2014,116.2890438,2638.839228,3005.473697,2316.930099,0.594872664,28164.6,16813.5,11351.1,NA,6338.376754,4848.858217,1489.518537,3049.823246,37552.8,NA ,proj year 4
04/25/2012,116.8,4640.3,6821.3,2459.4,0.528,46815.9,24706.3,22109.6,NA,NA,NA,NA,8262,55078,Lake Aldwell release,proj year 1
11/25/2014,116.9212592,1615.474642,1839.925106,1418.404647,0.584496628,20461.5,12091.4,8370.1,NA,6989.112513,5346.671072,1642.441441,-168.612513,27282,NA ,proj year 4
03/05/2016,116.9896833,277.5338777,352.140522,218.7338533,0.620789926,2830.1,1749.6,1080.5,NA,NA,NA,NA,NA,2830.1,NA ,proj year 5
03/05/2014,118.6138452,6427.241168,7320.227799,5643.189005,0.624258926,70311.4,44014,26297.4,NA,5688.072897,4351.375766,1336.697131,17749.06044,93748.53333,NA ,proj year 3
03/17/2014,119.0007092,3557.936672,4052.268501,3123.907845,0.603292009,36683.3,22134.1,14549.2,NA,1090.577918,834.292107,256.2858106,11137.18875,48911.06667,NA ,proj year 3
01/18/2015,120.0653547,1743.820286,1986.102808,1531.093545,0.582166204,19153.8,11179.5,7974.3,NA,2442.75687,1868.709006,574.0478645,3941.84313,25538.4,NA ,proj year 4
10/26/2014,121.8555205,6163.142142,7019.435441,5411.307132,0.621330344,66321.5,41254.2,25067.3,NA,7043.217524,5388.061406,1655.156118,15063.94914,88428.66667,NA ,proj year 4
02/09/2015,121.8828798,2130.156778,2426.116036,1870.301268,0.587014476,22464.7,13188.1,9276.6,NA,4307.630902,3295.33764,1012.293262,3180.602431,29952.93333,NA ,proj year 4
01/30/2016,123.8472817,782.5989307,975.0777581,628.1151233,0.58376815,8457.9,4938.6,3519.3,NA,NA,NA,NA,NA,8457.9,NA ,proj year 5
10/22/2014,123.8493884,7054.941615,8035.139554,6194.316957,0.630386493,79464.1,50190.8,29273.3,NA,5970.475249,4567.413565,1403.061683,20517.55808,105952.1333,NA ,proj year 4
01/23/2016,123.9139236,1273.382737,1586.568977,1022.018972,0.590487513,13998.7,8271.1,5727.6,NA,NA,NA,NA,NA,13998.7,NA ,proj year 5
02/12/2016,124.6696204,604.2615959,752.8786703,484.9813001,0.586072675,6789.2,3969.5,2819.7,NA,NA,NA,NA,NA,6789.2,NA ,proj year 5
05/13/2013,127.6,8128.4,11948.8,4308.1,0.519,89618.2,46471.4,43146.8,NA,9168.4,6729.66,2438.78,20704,119491,Lake Mills release,proj year 2
12/03/2015,128.383406,3129.735821,3899.488829,2511.930855,0.606286227,43567.6,26466,17101.6,NA,NA,NA,NA,NA,43567.6,NA ,proj year 5
12/06/2015,128.9066373,2305.08061,2872.011123,1850.061296,0.598804781,25764.7,15429.3,10335.4,NA,NA,NA,NA,NA,25764.7,NA ,proj year 5
01/09/2013,129,6861,10085.7,3636.3,0.5,76488.7,38248.4,38240.3,NA,2062.1,1777.7,284.43,23434,101985,Lake Mills release,proj year 2
02/17/2016,131.3301997,494.3457422,615.9292061,396.7626643,0.577308421,5650.8,3262.9,2387.9,NA,NA,NA,NA,NA,5650.8,NA ,proj year 5
01/21/2016,132.1408645,1528.745496,1904.737756,1226.973521,0.602911923,27550.6,16614.7,10935.9,NA,NA,NA,NA,NA,27550.6,NA ,proj year 5
12/11/2015,132.7090012,2422.232478,3017.976286,1944.087568,0.599897834,28182.7,16912.5,11270.2,NA,NA,NA,NA,NA,28182.7,NA ,proj year 5
11/06/2014,135.8636688,2377.21106,2707.495492,2087.217667,0.590716256,28488.2,16845.5,11642.7,NA,10664.50022,8158.342667,2506.157551,-1168.433551,37984.26667,NA ,proj year 4
12/05/2012,136.2,5507.7,8096.4,2919.1,0.509,64832.4,32994,31838.4,NA,2249.2,2008.25,240.99,19362,86443,Lake Mills release,proj year 2
10/31/2015,136.9793546,4805.905643,5987.909665,3857.227371,0.61654655,93138.4,57636.5,35501.9,NA,NA,NA,NA,NA,93138.4,NA ,proj year 5
11/20/2012,138.2,6189.2,9098.1,3280.3,0.507,73883.4,37440,36443.4,NA,2553.4,2188.61,364.77,22074,98511,Lake Mills release,proj year 2
12/13/2014,139.1502708,3349.082828,3814.396967,2940.531854,0.601365761,40564.7,24403.7,16161,NA,3637.260796,2782.504509,854.756287,9884.305871,54086.26667,NA ,proj year 4
12/29/2011,140.1,1325.2,1948.1,702.4,0.627,16045.5,10056.5,5989,NA,NA,NA,NA,2832,18877,early removal,proj year 1
11/29/2014,140.3905676,5817.343568,6625.59238,5107.69215,0.619297171,72173.8,44751.2,27422.6,NA,7346.027476,5619.711019,1726.316457,16711.90586,96231.73333,NA ,proj year 4
05/12/2013,140.9,8138.2,11963.1,4313.2,0.52,99092.1,51511.5,47580.6,NA,9432,6923.09,2508.88,23599,132123,Lake Mills release,proj year 2
03/08/2014,141.2120405,8351.333945,9511.649759,7332.563796,0.631333879,102703.7,64868.6,37835.1,NA,6379.847359,4880.58323,1499.264129,27854.71931,136938.2667,NA ,proj year 3
04/26/2012,143.8,6489.2,9539.1,3439.3,0.513,80645.3,41386.3,39259,NA,NA,NA,NA,14232,94877,Lake Aldwell release,proj year 1
12/21/2014,144.8115682,4821.395227,5491.269186,4233.238465,0.613594688,62757.9,38583.8,24174.1,NA,3066.888525,2346.169722,720.7188034,17852.41147,83677.2,NA ,proj year 4
11/26/2014,144.8135084,2746.470358,3128.058858,2411.431425,0.595112924,35186.9,20967,14219.9,NA,8026.717762,6140.439088,1886.278674,3702.248905,46915.86667,NA ,proj year 4
01/11/2014,144.9227783,8069.703297,9190.889974,7085.288964,0.632693114,113851.1,72363.9,41487.2,NA,5328.982553,4076.671653,1252.3109,32621.38411,151801.4667,NA ,proj year 3
11/30/2012,145.5,9191.8,13512,4871.7,0.491,115517.2,56735.3,58781.9,NA,4256.8,3666.16,590.59,34249,154023,Lake Mills release,proj year 2
11/28/2011,148.3,1050.6,1544.4,556.8,0.697,13460,9384.3,4075.7,NA,NA,NA,NA,2375,15835,early removal,proj year 1
11/19/2012,149.7,7238.4,10640.4,3836.4,0.501,93649.8,46916.9,46732.9,NA,4030.5,3454.69,575.78,27186,124866,Lake Mills release,proj year 2
11/04/2014,150.206724,3444.903095,3923.53029,3024.663112,0.602931669,47105.4,28476.8,18628.6,NA,9904.110857,7576.644806,2327.466051,5797.689143,62807.2,NA ,proj year 4
03/10/2014,150.5901582,7563.89612,8614.807069,6641.184655,0.62818579,99946.5,62837.1,37109.4,NA,4662.884293,3567.106484,1095.777809,28652.61571,133262,NA ,proj year 3
12/07/2015,150.9408489,2339.743433,2915.199206,1877.881731,0.599070201,30817.7,18466.2,12351.5,NA,NA,NA,NA,NA,30817.7,NA ,proj year 5
01/05/2012,152.9,435.2,639.7,230.6,0.728,5748.6,4184.9,1563.7,NA,NA,NA,NA,1014,6763,early removal,proj year 1
09/30/2013,156.6512951,6741.196455,7677.803338,5918.845228,0.625067938,100584.5,63205.1,37379.4,NA,3.21927633,2.462746392,0.756529937,33524.94739,134112.6667,NA ,proj year 3
03/16/2014,158.9677654,5302.559998,6039.285922,4655.706468,0.616299349,73519.1,45332.7,28186.4,NA,3429.38556,2623.479953,805.9056065,21076.98111,98025.46667,NA ,proj year 3
11/27/2011,159.1,845,1242.1,447.8,0.685,11613.5,7950.5,3663,NA,NA,NA,NA,2049,13663,early removal,proj year 1
11/18/2015,160.1992939,7348.736602,9156.145415,5898.107467,0.616397374,114336.6,70668.3,43668.3,NA,NA,NA,NA,NA,114336.6,NA ,proj year 5
03/10/2016,160.3351297,704.3394824,877.5705366,565.303968,0.582530128,9757.2,5951.9,3805.3,NA,NA,NA,NA,NA,9757.2,NA ,proj year 5
12/03/2012,160.8,11717.2,17224.3,6210.1,0.487,162774.6,79257.5,83517.1,NA,13745,12272.3,1472.68,40513,217033,Lake Mills release,proj year 2
02/15/2016,163.2195322,844.765173,1052.533678,678.0098464,0.587567133,12866.3,7559.7,5306.6,NA,NA,NA,NA,NA,12866.3,NA ,proj year 5
09/29/2013,164.1008408,8723.857433,9935.930835,7659.643549,0.63354878,125662.6,79697.7,45964.9,NA,2.73475405,2.092086849,0.642667202,41884.79858,167550.1333,NA ,proj year 3
11/14/2015,165.2396823,3006.001265,3745.321977,2412.621307,0.602884898,44989.9,27154.4,17835.5,NA,NA,NA,NA,NA,44989.9,NA ,proj year 5
01/29/2016,167.6110085,1394.711062,1737.737789,1119.397275,0.591865679,20731.1,12277.7,8453.4,NA,NA,NA,NA,NA,20731.1,NA ,proj year 5
11/27/2014,169.0703775,3215.239992,3661.958305,2823.016361,0.600396212,48125.5,28930.7,19194.8,NA,14487.4831,11082.92457,3404.558529,1554.350232,64167.33333,NA ,proj year 4
12/04/2012,174,8995.4,13223.3,4767.6,0.494,135264.8,66764.8,68500,NA,7004.2,6253.76,750.45,38084,180353,Lake Mills release,proj year 2
02/08/2015,178.0182019,3143.954136,3580.76815,2760.426589,0.59982627,50037.2,30067.3,19969.9,NA,6407.910511,4902.051541,1505.85897,10271.15616,66716.26667,NA ,proj year 4
12/10/2015,179.721819,2780.171618,3463.949926,2231.37008,0.601561295,43495.8,26170.4,17325.4,NA,NA,NA,NA,NA,43495.8,NA ,proj year 5
03/07/2014,183.7737538,11428.0492,13015.83701,10033.95391,0.642141649,186419.4,119880.1,66539.3,NA,7164.866296,5481.122717,1683.74358,54974.9337,248559.2,NA ,proj year 3
12/02/2012,187.2,10886.2,16002.8,5769.7,0.489,176028.9,86132.2,89896.6,NA,24666.7,22023.8,2642.86,34010,234705,Lake Mills release,proj year 2
01/05/2015,194.1178189,4272.982769,4866.661517,3751.726246,0.610459811,76131.4,46604,29527.4,NA,5219.262424,3992.735754,1226.52667,20157.87091,101508.5333,NA ,proj year 4
11/23/2011,197.9,1513.9,2225.4,802.3,0.647,25880,16731.6,9148.4,NA,NA,NA,NA,4567,30447,early removal,proj year 1
02/16/2016,198.1110056,1033.587756,1287.796842,829.5591459,0.588013359,18499.3,10888.8,7610.5,NA,NA,NA,NA,NA,18499.3,NA ,proj year 5
12/01/2012,210,5240.9,7704.1,2777.7,0.511,95103.9,48578.8,46525.1,NA,23988.1,21417.97,2570.16,7713,126805,Lake Mills release,proj year 2
12/12/2014,227.368364,5317.888566,6056.744207,4669.165121,0.616881999,107205.7,66222.6,40983.1,NA,8285.1119,6338.110604,1947.001297,27450.12143,142940.9333,NA ,proj year 4
03/09/2014,240.2792472,11429.39893,13017.37427,10035.13898,0.641804906,238163.3,152884.3,85279,NA,10211.4135,7811.731327,2399.682172,69176.35317,317551.0667,NA ,proj year 3
02/07/2015,241.3593351,4140.103739,4715.32057,3635.056985,0.608388138,88124.7,53671.4,34453.3,NA,18036.21304,13797.70298,4238.510065,11338.68696,117499.6,NA ,proj year 4
12/08/2015,245.4084685,4925.51893,6136.941628,3953.229181,0.612513041,133587.1,82145.9,51441.2,NA,NA,NA,NA,NA,133587.1,NA ,proj year 5
01/22/2016,263.2187909,2444.730591,3046.007771,1962.144588,0.599981234,57667.9,34627.8,23040.1,NA,NA,NA,NA,NA,57667.9,NA ,proj year 5
11/28/2014,278.6830736,8294.893751,9447.36789,7283.00868,0.631339669,203550.1,128629,74921.1,NA,19757.0383,15114.1343,4642.904001,48092.99503,271400.1333,NA ,proj year 4
03/06/2014,279.9528203,13819.7895,15739.8804,12133.9284,0.649166068,350241.8,227842.2,122399.6,NA,12303.39245,9412.095221,2891.297225,104443.8742,466989.0667,NA ,proj year 3
